Location_Name,Location_Type,Location_code,STATE,event_name,agrn,cat_A,cat_B,cat_C,cat_D,highest_drfa_category_group,AGDRP,DRA,hazard_type,disaster_start_date
Toodyay,LGA,58330,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Toodyay,LGA,58330,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Toodyay,LGA,58330,Western Australia,"AGRN 962 - Storms, heavy rainfall and associated flooding in the Mid West & South West Land Division (1-5 March 2021)",962,0,1,0,0,A/B,0,0,Storm,2021-03-01
Trayning,LGA,58400,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Trayning,LGA,58400,Western Australia,Severe Thunderstorms and Associated Flooding in the South West Lan Division and adjacent Goldfields: 24 to 28 February 2020,903,1,1,0,0,A/B,0,0,"Flood, Storm, Thunderstorm",2020-02-24
Upper Gascoyne,LGA,58470,Western Australia,Western Australia floods: 15 December 2010,418,0,0,0,0,unknown,0,0,Flood,2010-12-15
Upper Gascoyne,LGA,58470,Western Australia,Western Australia-Tropical Cyclone Heidi and associated flooding: 11 January 2012,473,0,0,0,0,unknown,0,0,"Flood, Cyclone",2012-01-11
Upper Gascoyne,LGA,58470,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Upper Gascoyne,LGA,58470,Western Australia,Rainfall following Tropical Cyclone Joyce: 11 to 16 January 2018,781,1,1,0,0,A/B,0,0,"Cyclone, Rainfall",2018-01-11
Upper Gascoyne,LGA,58470,Western Australia,Flooding in Gascoyne catchment: 30 June 2018,821,1,1,0,0,A/B,0,0,Flood,2018-06-30
Upper Gascoyne,LGA,58470,Western Australia,Thunderstorms and Associated Flooding in the Midwest and Gascoyne Regions: 11 - 14 April 2019,863,0,1,0,0,A/B,0,0,"Flood, Storm, Thunderstorm",2019-04-11
Upper Gascoyne,LGA,58470,Western Australia,"Tropical Cyclone Blake, associate thunderstorms and flooding : 8-16 January 2020",888,1,1,0,0,A/B,0,0,"Cyclone, Flood, Storm, Thunderstorm",2020-01-08
Upper Gascoyne,LGA,58470,Western Australia,Tropical Cyclone Damien and associated flooding: 4 to 9 February 2020,899,1,1,0,0,A/B,0,0,"Cyclone, Flood",2020-02-04
Upper Gascoyne,LGA,58470,Western Australia,Tropical Low and Associated Flooding in the Gascoyne and Pilbara Regions:13-14 March 2020,908,1,1,0,0,A/B,0,0,"Flood, Low/tropical low",2020-03-13
Upper Gascoyne,LGA,58470,Western Australia,AGRN 951 - Tropical Low and Low and Associated Flooding (28 January - 8 February 2021),951,1,1,0,0,A/B,0,0,Storm,2021-01-28
Upper Gascoyne,LGA,58470,Western Australia,AGRN 974 - WA - Flooding in the Gascoyne and Murchison Regions (29-31 May 2021),974,0,1,0,0,A/B,0,0,Flood,2021-05-29
Upper Gascoyne,LGA,58470,Western Australia,AGRN 1021 - WA Flooding in the Midwest and Gascoyne Regions (26 March - 3 April 2022),1021,1,1,0,0,A/B,0,0,Flood,2022-03-26
Upper Gascoyne,LGA,58470,Western Australia,AGRN 1062 - Storms and associated flooding in the Midwest-Gascoyne and Pilbara regions (29 March - 4 April 2023),1062,1,1,0,0,A/B,0,0,Storm,2023-03-29
Upper Gascoyne,LGA,58470,Western Australia,AGRN 1175 - Storms and Associated Flooding in the Pilbara and Midwest-Gascoyne Regions (10 December -17 December 2024),1175,1,1,0,0,A/B,0,0,Storm,2024-12-10
Upper Gascoyne,LGA,58470,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,1,1,0,0,A/B,0,0,Cyclone,2026-03-25
Victoria Park,LGA,58510,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Victoria Plains,LGA,58540,Western Australia,Western Australia severe thunderstorm: 29 January 2011,427,0,0,0,0,unknown,0,0,Thunderstorm,2011-01-29
Victoria Plains,LGA,58540,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Victoria Plains,LGA,58540,Western Australia,Heavy Rainfall and Flooding in the South West Land Division: 19 to 27 March 2016,714,0,0,0,0,unknown,0,0,"Flood, Rainfall",2016-03-19
Victoria Plains,LGA,58540,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Victoria Plains,LGA,58540,Western Australia,Rainfall following Tropical Cyclone Joyce: 11 to 16 January 2018,781,1,1,0,0,A/B,0,0,"Cyclone, Rainfall",2018-01-11
Victoria Plains,LGA,58540,Western Australia,Severe Thunderstorms and Associated Flooding in the South West Lan Division and adjacent Goldfields: 24 to 28 February 2020,903,1,1,0,0,A/B,0,0,"Flood, Storm, Thunderstorm",2020-02-24
Victoria Plains,LGA,58540,Western Australia,"AGRN 962 - Storms, heavy rainfall and associated flooding in the Mid West & South West Land Division (1-5 March 2021)",962,0,1,0,0,A/B,0,0,Storm,2021-03-01
Vincent,LGA,58570,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Vincent,LGA,58570,Western Australia,Severe Thunderstorms and Associated Flooding in the South West Lan Division and adjacent Goldfields: 24 to 28 February 2020,903,1,1,0,0,A/B,0,0,"Flood, Storm, Thunderstorm",2020-02-24
Wagin,LGA,58610,Western Australia,Western Australia severe thunderstorm: 29 January 2011,427,0,0,0,0,unknown,0,0,Thunderstorm,2011-01-29
Wagin,LGA,58610,Western Australia,Western Australia-severe thunderstorms and associated flooding: 3 November 2011,464,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2011-11-03
Wagin,LGA,58610,Western Australia,Western Australia severe thunderstorms and associated flooding: 6 and 12 December 2011,465,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2011-12-06
Wagin,LGA,58610,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Wagin,LGA,58610,Western Australia,Severe thunderstorms and associated flooding: 11 to 13 December 2012,532,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2012-12-11
Wagin,LGA,58610,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Wagin,LGA,58610,Western Australia,AGRN 978 - WA - Severe Weather across the Lower South West Land Division (20-31 July 2021),978,0,1,0,0,A/B,0,0,Storm,2021-07-20
Wandering,LGA,58680,Western Australia,Western Australia severe thunderstorm: 29 January 2011,427,0,0,0,0,unknown,0,0,Thunderstorm,2011-01-29
Wandering,LGA,58680,Western Australia,Western Australia severe thunderstorms and associated flooding: 6 and 12 December 2011,465,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2011-12-06
Wandering,LGA,58680,Western Australia,Western Australia-severe thunderstorms and associated flooding: 30 to 31 December 2011,470,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2011-12-30
Wandering,LGA,58680,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Wandering,LGA,58680,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Wandering,LGA,58680,Western Australia,Flooding in the Shire of Wandering: 22 June 2017,767,0,0,0,0,unknown,0,0,Flood,2017-06-22
Wandering,LGA,58680,Western Australia,AGRN 978 - WA - Severe Weather across the Lower South West Land Division (20-31 July 2021),978,0,1,0,0,A/B,0,0,Storm,2021-07-20
Wanneroo,LGA,58760,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Wanneroo,LGA,58760,Western Australia,Storm-Southwest Land Division: 22 to 24 September 2013,583,0,0,0,0,unknown,0,0,Storm,2013-09-22
Wanneroo,LGA,58760,Western Australia,AGRN 1082 - Mariginiup Bushfire in Western Australia (22 November 2023 onwards),1082,1,1,0,0,A/B,0,0,Bushfire,2023-11-22
Waroona,LGA,58820,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Waroona,LGA,58820,Western Australia,Bushfires in the Peel and South West regions of WA (Waroona Bushfire): 6 January 2016,694,0,0,0,0,unknown,0,0,Bushfire,2016-01-06
West Arthur,LGA,58890,Western Australia,Western Australia severe thunderstorm: 29 January 2011,427,0,0,0,0,unknown,0,0,Thunderstorm,2011-01-29
West Arthur,LGA,58890,Western Australia,Western Australia-severe thunderstorms and associated flooding: 3 November 2011,464,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2011-11-03
West Arthur,LGA,58890,Western Australia,Western Australia severe thunderstorms and associated flooding: 6 and 12 December 2011,465,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2011-12-06
West Arthur,LGA,58890,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
West Arthur,LGA,58890,Western Australia,Heavy Rainfall and Associated Flooding: 18 to 21 January 2016,696,0,0,0,0,unknown,0,0,"Flood, Rainfall",2016-01-18
West Arthur,LGA,58890,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
West Arthur,LGA,58890,Western Australia,AGRN 978 - WA - Severe Weather across the Lower South West Land Division (20-31 July 2021),978,0,1,0,0,A/B,0,0,Storm,2021-07-20
Westonia,LGA,59030,Western Australia,Heavy Rainfall and Associated Flooding Event: 30 to 31 July 2015,673,0,0,0,0,unknown,0,0,"Flood, Rainfall",2015-07-30
Westonia,LGA,59030,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Wickepin,LGA,59100,Western Australia,Western Australia severe thunderstorm: 29 January 2011,427,0,0,0,0,unknown,0,0,Thunderstorm,2011-01-29
Wickepin,LGA,59100,Western Australia,Western Australia-severe thunderstorms and associated flooding: 30 to 31 December 2011,470,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2011-12-30
Wickepin,LGA,59100,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Wickepin,LGA,59100,Western Australia,Severe thunderstorms and associated flooding: 11 to 13 December 2012,532,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2012-12-11
Wickepin,LGA,59100,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Williams,LGA,59170,Western Australia,Western Australia severe thunderstorm: 29 January 2011,427,0,0,0,0,unknown,0,0,Thunderstorm,2011-01-29
Williams,LGA,59170,Western Australia,Western Australia severe thunderstorms and associated flooding: 6 and 12 December 2011,465,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2011-12-06
Williams,LGA,59170,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Williams,LGA,59170,Western Australia,Severe thunderstorms and associated flooding: 11 to 13 December 2012,532,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2012-12-11
Williams,LGA,59170,Western Australia,Heavy Rainfall and Associated Flooding: 18 to 21 January 2016,696,0,0,0,0,unknown,0,0,"Flood, Rainfall",2016-01-18
Williams,LGA,59170,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Wiluna,LGA,59250,Western Australia,Western Australia severe weather and flooding associated with Tropical Cyclone Dianne: 17 February 2011,435,0,0,0,0,unknown,0,0,"Flood, Cyclone",2011-02-17
Wiluna,LGA,59250,Western Australia,Western Australia-Tropical Cyclone Heidi and associated flooding: 11 January 2012,473,0,0,0,0,unknown,0,0,"Flood, Cyclone",2012-01-11
Wiluna,LGA,59250,Western Australia,Tropical lows and associated flooding: 16 January and 6 February 2014,606,0,0,0,0,unknown,0,0,"Flood, Low/tropical low",2014-01-16
Wiluna,LGA,59250,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Wiluna,LGA,59250,Western Australia,"Tropical Cyclone Blake, associate thunderstorms and flooding : 8-16 January 2020",888,1,1,0,0,A/B,0,0,"Cyclone, Flood, Storm, Thunderstorm",2020-01-08
Wiluna,LGA,59250,Western Australia,AGRN 964 - Thunderstorms and Associated Flooding in the Shire of Wiluna (16-18 February 2021),964,1,1,0,0,A/B,0,0,Storm,2021-02-16
Wiluna,LGA,59250,Western Australia,AGRN 1035 - Heavy Rainfall and Flooding in the Shire of Wiluna in Western Australia (21-24 May 2022),1035,1,1,0,0,A/B,0,0,Flood,2022-05-21
Wiluna,LGA,59250,Western Australia,AGRN 1062 - Storms and associated flooding in the Midwest-Gascoyne and Pilbara regions (29 March - 4 April 2023),1062,1,1,0,0,A/B,0,0,Storm,2023-03-29
Wiluna,LGA,59250,Western Australia,AGRN 1113 - Tropical Low and Associated Flooding in Western Australia (21-27 January 2024,1113,1,1,0,0,A/B,0,0,Flood,2024-01-21
Wiluna,LGA,59250,Western Australia,"AGRN 1120 - Storms and associated flooding across the Goldfields, Southern Interior and Eucla areas (7 March 2024 onwards)",1120,1,1,0,0,A/B,0,0,Storm,2024-03-07
Wongan-Ballidu,LGA,59310,Western Australia,Western Australia severe thunderstorm: 29 January 2011,427,0,0,0,0,unknown,0,0,Thunderstorm,2011-01-29
Wongan-Ballidu,LGA,59310,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Wongan-Ballidu,LGA,59310,Western Australia,Heavy Rainfall and Associated Flooding Event: 30 to 31 July 2015,673,0,0,0,0,unknown,0,0,"Flood, Rainfall",2015-07-30
Wongan-Ballidu,LGA,59310,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Wongan-Ballidu,LGA,59310,Western Australia,Rainfall following Tropical Cyclone Joyce: 11 to 16 January 2018,781,1,1,0,0,A/B,0,0,"Cyclone, Rainfall",2018-01-11
Woodanilling,LGA,59320,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Wyalkatchem,LGA,59330,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Wyalkatchem,LGA,59330,Western Australia,Heavy Rainfall and Associated Flooding Event: 30 to 31 July 2015,673,0,0,0,0,unknown,0,0,"Flood, Rainfall",2015-07-30
Wyalkatchem,LGA,59330,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Wyndham-East Kimberley,LGA,59340,Western Australia,Western Australia monsoonal trough and associated flooding: 10 March 2011,440,0,0,0,0,unknown,0,0,"Flood, Trough/monsoonal trough",2011-03-10
Wyndham-East Kimberley,LGA,59340,Western Australia,Tropical lows and associated flooding: 16 January and 6 February 2014,606,0,0,0,0,unknown,0,0,"Flood, Low/tropical low",2014-01-16
Wyndham-East Kimberley,LGA,59340,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Wyndham-East Kimberley,LGA,59340,Western Australia,Tropical Low and Associated Flooding in the Kimberley and East Pilbara: 29 to 31 January 2018,787,1,1,0,0,A/B,0,0,"Flood, Low/tropical low",2018-01-29
Wyndham-East Kimberley,LGA,59340,Western Australia,WA - Tropical Cyclone Kelvin and Associated Flooding (17 - 19 February 2018),793,1,1,0,0,A/B,0,0,"Cyclone, Flood",2018-02-17
Wyndham-East Kimberley,LGA,59340,Western Australia,"Tropical Cyclone Blake, associate thunderstorms and flooding : 8-16 January 2020",888,1,1,0,0,A/B,0,0,"Cyclone, Flood, Storm, Thunderstorm",2020-01-08
Wyndham-East Kimberley,LGA,59340,Western Australia,Ex-Tropical Cyclone Esther and associated flooding: 28 February - 3 March 2020,907,1,1,0,0,A/B,0,0,"Cyclone, Flood",2020-02-28
Wyndham-East Kimberley,LGA,59340,Western Australia,AGRN 951 - Tropical Low and Low and Associated Flooding (28 January - 8 February 2021),951,1,1,0,0,A/B,0,0,Storm,2021-01-28
Wyndham-East Kimberley,LGA,59340,Western Australia,AGRN 1024 - Tropical Cyclone Anika (26 February - 4 March 2022),1024,1,1,0,0,A/B,0,0,Cyclone,2022-02-26
Wyndham-East Kimberley,LGA,59340,Western Australia,AGRN 1044 - Ex TC Ellie and associated flooding (28 December 2022 onwards),1044,1,1,1,1,C/D,0,1,Cyclone,2022-12-28
Yalgoo,LGA,59350,Western Australia,Western Australia floods: 15 December 2010,418,0,0,0,0,unknown,0,0,Flood,2010-12-15
Yalgoo,LGA,59350,Western Australia,Western Australia severe thunderstorms and associated flooding: 19 to 20 February 2011,436,0,0,0,0,unknown,0,0,"Flood, Thunderstorm",2011-02-19
Yalgoo,LGA,59350,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
Yalgoo,LGA,59350,Western Australia,Tropical lows and associated flooding: 16 January and 6 February 2014,606,0,0,0,0,unknown,0,0,"Flood, Low/tropical low",2014-01-16
Yalgoo,LGA,59350,Western Australia,Surface Trough and Associated Flooding: 26 April 2014,627,0,0,0,0,unknown,0,0,Flood,2014-04-26
Yalgoo,LGA,59350,Western Australia,Surface trough and associated flooding: 28 February to 8 March 2015,661,0,0,0,0,unknown,0,0,"Flood, Trough/monsoonal trough",2015-02-28
Yalgoo,LGA,59350,Western Australia,Heavy Rainfall and Flooding in the South West Land Division: 19 to 27 March 2016,714,0,0,0,0,unknown,0,0,"Flood, Rainfall",2016-03-19
Yalgoo,LGA,59350,Western Australia,Flooding in Western Australia: January and February 2017,743,0,0,0,0,unknown,0,0,"Flood, Low/tropical low, Rainfall",2017-01-16
Yalgoo,LGA,59350,Western Australia,Severe Thunderstorms and Associated Flooding in the South West Lan Division and adjacent Goldfields: 24 to 28 February 2020,903,1,1,0,0,A/B,0,0,"Flood, Storm, Thunderstorm",2020-02-24
Yalgoo,LGA,59350,Western Australia,"AGRN 962 - Storms, heavy rainfall and associated flooding in the Mid West & South West Land Division (1-5 March 2021)",962,0,1,0,0,A/B,0,0,Storm,2021-03-01
Yalgoo,LGA,59350,Western Australia,AGRN 1021 - WA Flooding in the Midwest and Gascoyne Regions (26 March - 3 April 2022),1021,1,1,0,0,A/B,0,0,Flood,2022-03-26
Yalgoo,LGA,59350,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,1,1,0,0,A/B,0,0,Cyclone,2026-03-25
Yilgarn,LGA,59360,Western Australia,Western Australia-tornado and severe storms: 7 to 13 June 2012,496,0,0,0,0,unknown,0,0,"Storm, Tornado",2012-06-07
